Cement,Slag,Fly,Water,Superplasticizer,Coarse,Fine,age,CCS
326,166,0,174,9,882,790,57.77567922,142.3948241
356,0,142,193,11,801,778,27.29850668,134.5873802
132,207,161,179,5,867,736,40.02848151,122.1112803
322,149,0,186,8,951,709,33.59358338,127.1010794
164,0,200,181,13,849,846,44.99313854,134.2076058
314,0,113,170,10,925,783,37.23111747,121.8473059
321,0,128,182,11,870,780,32.18170978,125.7678126
140,164,128,237,6,869,656,20.3609567,100.8052401
288,121,0,177,7,908,829,28.18109206,148.724849
298,0,107,210,11,880,744,56.55665203,147.2640864
265,111,86,195,6,833,790,30.53848099,142.0871044
160,250,0,168,12,1049,688,41.02142395,117.3872112
166,260,0,183,13,859,827,52.14377827,133.6102292
276,116,90,180,9,870,768,58.92749819,153.2588996
322,0,116,196,10,818,813,35.8781412,138.1424077
149,139,109,193,6,892,780,32.44085553,129.7661109
159,187,0,176,11,990,789,49.83862339,139.9490646
261,100,78,201,9,864,761,44.43948882,128.2495798
237,92,71,247,6,853,695,39.16442351,126.7667847
313,0,113,178,8,1002,689,28.93090243,143.8424578
155,183,0,193,9,1047,697,32.68795122,130.7836577
146,230,0,202,3,827,872,44.54826407,142.0029938
296,0,107,221,11,819,778,32.66750487,121.588262
133,210,0,196,3,949,795,27.83617248,148.8477505
313,145,0,178,8,867,824,37.30159608,122.7295265
152,0,112,184,8,992,816,42.81037074,117.8079865
153,145,113,178,8,1002,689,36.47711334,120.4781426
140,133,103,200,7,916,753,41.11926344,112.1688966
149,236,0,176,13,847,893,26.16141628,139.054652
300,0,120,212,10,878,728,45.17347344,131.0058245
153,145,113,178,8,867,824,57.07763755,137.545814
148,0,137,158,16,1002,830,20.3909633,113.4552836
326,0,138,199,11,801,792,35.38427729,130.3066655
153,145,0,178,8,1000,822,42.48513826,117.3015558
262,111,86,195,5,895,733,43.89014366,141.4834337
158,0,195,220,11,898,713,37.73507102,125.7882368
151,0,185,167,16,1074,678,39.81372896,121.0391684
273,0,90,199,11,931,762,20.67574723,112.7592261
149,118,92,183,7,953,780,37.23844416,125.3643396
143,169,143,191,8,967,643,47.01167307,124.4099831
260,101,78,171,10,936,763,57.95776225,153.6079563
313,161,0,178,10,917,759,33.17258827,139.0937091
284,120,0,168,7,970,794,30.72165187,129.7208509
336,0,0,182,3,986,817,24.19530973,127.9497842
145,0,134,181,11,979,812,23.27470616,136.2103549
150,237,0,174,12,1069,675,54.49530777,136.6211795
144,170,133,192,8,814,805,37.16403194,121.9493727
331,170,0,195,8,811,802,28.96908659,137.3365244
155,0,143,193,9,1047,697,51.77199693,121.1425568
155,183,0,193,9,877,868,20.98889593,94.86890522
135,0,166,180,10,961,805,42.49951503,123.1390189
266,112,87,178,10,910,745,38.28105381,125.4236222
314,145,113,179,8,869,690,46.127738,125.6504184
313,145,0,127,8,1000,822,28.88718213,141.9411517
146,173,0,182,3,986,817,52.08648297,143.7977613
144,136,106,178,7,941,774,54.35214558,132.7293801
148,0,182,181,15,839,884,32.07893407,123.6455704
277,117,91,191,7,946,666,38.28472452,117.0460209
298,0,107,164,13,953,784,41.64277834,110.5688349
313,145,0,178,8,1002,689,36.1199852,126.3511641
155,184,143,194,9,880,699,58.68835534,151.0260678
289,134,0,195,6,924,760,33.65837584,127.2083779
148,175,0,171,2,1000,828,25.46803764,147.9806046
145,0,179,202,8,824,869,33.67268653,127.3439658
313,0,0,178,8,1000,822,28.49775063,132.1477517
136,162,126,172,10,923,764,37.4098911,113.4476282
155,0,143,193,9,877,868,44.31555987,120.8091233
255,99,77,189,6,919,749,26.52375567,132.0705632
162,207,172,216,10,822,638,52.00027082,149.6438683
136,196,98,199,6,847,783,25.46713648,130.5795406
164,163,128,197,8,961,641,20.56804754,106.9884358
162,214,164,202,10,820,680,44.43123389,128.2650871
157,214,152,200,9,819,704,25.26830648,127.0024652
149,153,194,192,8,935,623,38.67403598,122.6085191
135,105,193,196,6,965,643,54.80494633,151.9839246
159,209,161,201,7,848,669,46.33252082,125.930075
144,15,195,176,6,1021,709,47.23104249,140.844127
154,174,185,228,7,845,612,41.07310872,126.6852632
167,187,195,185,7,898,636,54.03451878,136.0531676
184,86,190,213,6,923,623,51.11755887,128.6169116
156,178,187,221,7,854,614,39.35728247,122.7238113
236.9,91.7,71.5,246.9,6,852.9,695.4,52.1177291,156.2202311
313.3,0,113,178.5,8,1001.9,688.7,41.31558144,130.3593869
154.8,183.4,0,193.3,9.1,1047.4,696.7,25.34005279,135.4573417
145.9,230.5,0,202.5,3.4,827,871.8,45.83175612,113.8872963
296,0,106.7,221.4,10.5,819.2,778.4,52.43719651,145.6495966
133.1,210.2,0,195.7,3.1,949.4,795.3,35.00194914,119.3380137
313.3,145,0,178.5,8,867.2,824,30.31949699,145.7678359
151.6,0,111.9,184.4,7.9,992,815.9,48.05709489,143.8496378
153.1,145,113,178.5,8,1001.9,688.7,45.89133353,132.2649666
139.9,132.6,103.3,200.3,7.4,916,753.4,24.37104414,134.0916638
149.5,236,0,175.8,12.6,846.8,892.7,55.55733608,150.5329233
299.8,0,119.8,211.5,9.9,878.2,727.6,41.65934142,114.9837456
153.1,145,113,178.5,8,867.2,824,43.50222129,113.2420525
148.1,0,136.6,158.1,16.1,1001.8,830.1,29.8986636,136.4808711
326.5,0,137.9,199,10.8,801.1,792.5,46.84320883,114.9367468
152.7,144.7,0,178.1,8,999.7,822.2,47.17135446,138.2728389
261.9,110.5,86.1,195.4,5,895.2,732.6,21.49287156,112.1425402
158.4,0,194.9,219.7,11,897.7,712.9,42.44855855,126.021372
150.7,0,185.3,166.7,15.6,1074.5,678,56.38650979,135.5784009
272.6,0,89.6,198.7,10.6,931.3,762.2,50.48088377,134.1218578
149,117.6,91.7,182.9,7.1,953.4,780.3,27.30111157,136.0611766
143,169.4,142.7,190.7,8.4,967.4,643.5,58.28443971,148.2802434
259.9,100.6,78.4,170.6,10.4,935.7,762.9,22.23124447,124.4704217
312.9,160.5,0,177.6,9.6,916.6,759.5,25.20722894,134.1011555
284,119.7,0,168.3,7.2,970.4,794.2,37.42073932,128.0960685
336.5,0,0,181.9,3.4,985.8,816.8,57.76480577,149.3673081
144.8,0,133.6,180.8,11.1,979.5,811.5,46.20152375,132.5497579
150,236.8,0,173.8,11.9,1069.3,674.8,31.65694203,116.4567476
143.7,170.2,132.6,191.6,8.5,814.1,805.3,34.89104089,122.2352409
330.5,169.6,0,194.9,8.1,811,802.3,43.48877844,120.5025048
154.8,0,142.8,193.3,9.1,1047.4,696.7,25.95169629,146.388759
154.8,183.4,0,193.3,9.1,877.2,867.7,39.89840888,125.9315401
134.7,0,165.7,180.2,10,961,804.9,52.9299449,128.4510771
266.2,112.3,87.5,177.9,10.4,909.7,744.5,23.97624883,137.7775891
314,145.3,113.2,178.9,8,869.1,690.2,46.97439224,135.6039531
312.7,144.7,0,127.3,8,999.7,822.2,23.67026624,132.009499
145.7,172.6,0,181.9,3.4,985.8,816.8,49.18563798,131.4928372
143.8,136.3,106.2,178.1,7.5,941.5,774.3,30.10216949,129.7436265
148.1,0,182.1,181.4,15,838.9,884.3,53.81994324,154.60764
277,116.8,91,190.6,7,946.5,665.6,57.11819468,156.1558797
298.1,0,107.5,163.6,12.8,953.2,784,24.74926116,133.7826749
313.3,145,0,178.5,8,1001.9,688.7,55.35599079,165.8225308
155.2,183.9,143.2,193.8,9.2,879.6,698.5,41.66231937,117.4009828
289,133.7,0,194.9,5.5,924.1,760.1,43.84557519,121.9635993
147.8,175.1,0,171.2,2.2,1000,828.5,49.92479531,131.0271488
145.4,0,178.9,201.7,7.8,824,868.7,55.06690215,134.6311728
312.7,0,0,178.1,8,999.7,822.2,35.14054663,142.3567361
136.4,161.6,125.8,171.6,10.4,922.6,764.4,23.3734316,126.4701487
154.8,0,142.8,193.3,9.1,877.2,867.7,36.16006956,124.4360579
255.3,98.8,77,188.6,6.5,919,749.3,38.89692345,129.8637458
272.8,105.1,81.8,209.7,9,904,679.7,34.70756303,122.6247482
162,190.1,148.1,178.8,18.8,838.1,741.4,50.41172065,152.4761645
153.6,144.2,112.3,220.1,10.1,923.2,657.9,54.79792904,140.8928436
146.5,114.6,89.3,201.9,8.8,860,829.5,31.36988617,133.7640748
